Unnamed: 0.1,Unnamed: 0,Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour,Cleaned_Text,Predicted_Sentiment,Keywords/Topics,,,
117,119, Compassion in action: supporting a local charity event. , Compassion    ,7/18/2015 14:20, CharitySupporter, Instagram , #Compassion #CharityEvent                   ,18,35, Canada ,2015,7,18,14,compassion action supporting local charity event,Positive,"new, life, joy, dream, day",,,
118,120," A moment of tenderness, connecting with loved ones.    ", Tenderness    ,2/23/2016 19:45, LovingHeart     , Facebook , #Tenderness #FamilyTime                       ,25,50, UK          ,2016,2,23,19,moment tenderness connecting loved one,Positive,"new, life, joy, dream, day",,,
119,121, Arousal of excitement as I await a special announcement., Arousal       ,10/30/2017 11:30, ExcitementFan   , Twitter  , #Arousal #Excitement                           ,20,40, Australia ,2017,10,30,11,arousal excitement await special announcement,Positive,"new, life, joy, dream, day",,,
120,122, Enthusiastically diving into a new project.            , Enthusiasm    ,6/15/2018 16:00, ProjectEnthusiast, Instagram , #Enthusiasm #NewProject                       ,15,30, USA  ,2018,6,15,16,enthusiastically diving new project,Positive,"new, life, joy, dream, day",,,
121,123, Feeling a sense of fulfillment after reaching a milestone., Fulfillment  ,3/28/2019 18:20, MilestoneAchiever, Facebook , #Fulfillment #Milestone                       ,22,45, India     ,2019,3,28,18,feeling sense fulfillment reaching milestone,Neutral,"new, life, joy, dream, day",,,
122,124, Reverence for the beauty of a historic landmark.       , Reverence     ,11/11/2019 15:00, HistoryLover    , Twitter  , #Reverence #History                           ,18,35, UK      ,2019,11,11,15,reverence beauty historic landmark,Neutral,"new, life, joy, dream, day",,,
123,125, Elation after a surprise reunion with old friends.    , Elation       ,4/2/2020 9:30, JoyfulReunion2  , Instagram , #Elation #OldFriends                          ,25,50, Canada      ,2020,4,2,9,elation surprise reunion old friend,Positive,"new, life, joy, dream, day",,,
124,126, The euphoria of a live music concert under the stars.  , Euphoria      ,6/19/2021 14:45, MusicEnthusiast , Facebook , #Euphoria #LiveMusic                          ,15,30, USA ,2021,6,19,14,euphoria live music concert star,Positive,"new, life, joy, dream, day",,,
125,127, Contentment in the simplicity of a quiet Sunday.       , Contentment   ,8/15/2010 10:00, SimpleJoys      , Twitter  , #Contentment #SundayMood                      ,30,60, Australia ,2010,8,15,10,contentment simplicity quiet sunday,Neutral,"new, life, joy, dream, day",,,
126,128, Serenity found in the pages of a favorite book.        , Serenity      ,9/22/2011 19:30, BookLover3      , Instagram , #Serenity #BookTime                           ,22,45, UK          ,2011,9,22,19,serenity found page favorite book,Positive,"new, life, joy, dream, day",,,
127,129, Gratitude for the support received during tough times. , Gratitude     ,3/10/2012 8:30, SupportiveFriend, Facebook , #Gratitude #Supportive                        ,15,30, India     ,2012,3,10,8,gratitude support received tough time,Negative,"new, life, joy, dream, day",,,
128,130, Hopeful about the possibilities of a new journey.      , Hope          ,12/5/2013 16:00, JourneyOptimist , Twitter  , #Hope #NewBeginnings                          ,18,35, Canada    ,2013,12,5,16,hopeful possibility new journey,Positive,"new, life, joy, dream, day",,,
129,131, Empowerment through learning and personal growth.      , Empowerment   ,7/20/2014 11:30, GrowthSeeker    , Instagram , #Empowerment #PersonalGrowth                  ,25,50,USA,2014,7,20,11,empowerment learning personal growth,Neutral,"new, life, joy, dream, day",,,
130,132, Compassion towards those in need during the holidays.  , Compassion    ,12/22/2015 14:20, HolidayHelper   , Facebook , #Compassion #HolidaySupport                   ,18,35, USA      ,2015,12,22,14,compassion towards need holiday,Neutral,"new, life, joy, dream, day",,,
131,133, Tenderness in the warmth of a cozy winter evening.     , Tenderness    ,2/10/2016 19:45, WinterWarmth    , Twitter  , #Tenderness #CozyEvening                     ,25,50, UK       ,2016,2,10,19,tenderness warmth cozy winter evening,Negative,"new, life, joy, dream, day",,,
132,134, Arousal of excitement for an upcoming adventure.       , Arousal       ,4/30/2017 11:30, AdventureAwaits , Instagram , #Arousal #AdventureTime                       ,20,40, Australia ,2017,4,30,11,arousal excitement upcoming adventure,Neutral,"new, life, joy, dream, day",,,
133,135, Enthusiasm for a creative project in the making.       , Enthusiasm    ,9/15/2018 16:00, CreativeSpirit  , Facebook , #Enthusiasm #Creativity                       ,15,30, Canada    ,2018,9,15,16,enthusiasm creative project making,Positive,"new, life, joy, dream, day",,,
134,136, Fulfillment in completing a challenging workout routine., Fulfillment  ,6/28/2019 18:20, FitnessAchiever , Twitter  , #Fulfillment #FitnessGoals                   ,22,45, India     ,2019,6,28,18,fulfillment completing challenging workout routine,Positive,"new, life, joy, dream, day",,,
135,137, Reverence for the artistry displayed in a museum.      , Reverence     ,11/11/2020 15:00, ArtAppreciator  , Instagram , #Reverence #ArtAppreciation                  ,18,35, UK        ,2020,11,11,15,reverence artistry displayed museum,Neutral,"new, life, joy, dream, day",,,
136,138, Elation after achieving a personal goal.               , Elation       ,3/2/2021 9:30, GoalAchiever2   , Facebook , #Elation #PersonalAchievement                ,25,50, USA      ,2021,3,2,9,elation achieving personal goal,Neutral,"new, life, joy, dream, day",,,
137,139, Elation over discovering a hidden gem in the city.   , Elation       ,2/18/2012 14:30, UrbanExplorer2  , Twitter  , #Elation #HiddenGem                            ,20,40, USA      ,2012,2,18,14,elation discovering hidden gem city,Negative,"new, life, joy, dream, day",,,
138,140, The euphoria of a surprise birthday celebration.     , Euphoria      ,11/5/2018 21:45, BirthdayJoy     , Instagram , #Euphoria #BirthdaySurprise                   ,15,30, UK   ,2018,11,5,21,euphoria surprise birthday celebration,Neutral,"new, life, joy, dream, day",,,
139,141, Contentment in the simplicity of a home-cooked meal. , Contentment   ,9/12/2015 13:20, HomeChef        , Facebook , #Contentment #HomeCooking                     ,25,50, India    ,2015,9,12,13,contentment simplicity homecooked meal,Neutral,"new, life, joy, dream, day",,,
140,142, Serenity found in the melody of a peaceful piano.    , Serenity      ,7/30/2016 18:10, MusicLover4     , Twitter  , #Serenity #PeacefulMelody                    ,18,35, Canada      ,2016,7,30,18,serenity found melody peaceful piano,Positive,"new, life, joy, dream, day",,,
141,143, Gratitude for the supportive community around me.    , Gratitude     ,4/20/2013 10:30, CommunityLove   , Instagram , #Gratitude #CommunitySupport                   ,30,60, USA ,2013,4,20,10,gratitude supportive community around,Positive,"new, life, joy, dream, day",,,
142,144, Hopeful about the prospects of a new business venture., Hope          ,12/8/2017 19:15, EntrepreneurHope, Facebook , #Hope #BusinessVenture                        ,22,45, Canada    ,2017,12,8,19,hopeful prospect new business venture,Positive,"new, life, joy, dream, day",,,
143,145, Empowerment through mentoring and guiding others.    , Empowerment   ,6/3/2014 8:20, MentorEmpower   , Twitter  , #Empowerment #Mentorship                      ,15,30, UK       ,2014,6,3,8,empowerment mentoring guiding others,Neutral,"new, life, joy, dream, day",,,
144,146, Compassion shown through acts of kindness in the community., Compassion,1/15/2019 14:50, KindnessInAction, Instagram , #Compassion #CommunityKindness               ,18,35, Australia ,2019,1,15,14,compassion shown act kindness community,Neutral,"new, life, joy, dream, day",,,
145,147, Tenderness in a heartfelt message to a loved one.    , Tenderness    ,12/25/2016 19:30, LoveExpress     , Facebook , #Tenderness #LoveNote                         ,25,50, UK          ,2016,12,25,19,tenderness heartfelt message loved one,Positive,"new, life, joy, dream, day",,,
146,148, Arousal of excitement before a much-awaited trip.    , Arousal       ,3/10/2018 9:45, TravelExcitement, Twitter  , #Arousal #TravelAdventure                     ,20,40, India    ,2018,3,10,9,arousal excitement muchawaited trip,Neutral,"new, life, joy, dream, day",,,
147,149, Enthusiasm for a new artistic project in the works.  , Enthusiasm    ,9/17/2020 16:30, ArtisticSpirit  , Instagram , #Enthusiasm #ArtisticProject                 ,15,30, USA       ,2020,9,17,16,enthusiasm new artistic project work,Positive,"new, life, joy, dream, day",,,
148,150, Feeling a sense of fulfillment after helping others. , Fulfillment   ,8/28/2011 18:45, HelperHeart     , Facebook , #Fulfillment #HelpingOthers                  ,22,45, Canada    ,2011,8,28,18,feeling sense fulfillment helping others,Neutral,"new, life, joy, dream, day",,,
149,151, Reverence for the historical significance of a landmark., Reverence ,11/1/2017 15:30, HistoryBuff     , Twitter  , #Reverence #HistoricalSite                   ,18,35, Australia ,2017,11,1,15,reverence historical significance landmark,Neutral,"new, life, joy, dream, day",,,
150,152, Elation after achieving a fitness milestone.         , Elation       ,6/15/2019 10:00, FitnessAchiever2, Instagram , #Elation #FitnessMilestone                   ,25,50, UK           ,2019,6,15,10,elation achieving fitness milestone,Neutral,"new, life, joy, dream, day",,,
151,153, The euphoria of a successful product launch.         , Euphoria      ,4/3/2022 11:45, ProductLaunchJoy, Facebook , #Euphoria #ProductLaunchSuccess              ,15,30, USA       ,2022,4,3,11,euphoria successful product launch,Positive,"new, life, joy, dream, day",,,
152,154, Contentment in the embrace of a loved one.           , Contentment   ,11/12/2010 20:20, LovingEmbrace   , Twitter  , #Contentment #Love                             ,30,60, India    ,2010,11,12,20,contentment embrace loved one,Positive,"new, life, joy, dream, day",,,
153,155, Serenity found in the beauty of a sunset by the sea.  , Serenity      ,7/22/2011 18:30, SunsetWatcher2  , Instagram , #Serenity #SunsetViews                       ,22,45, Canada     ,2011,7,22,18,serenity found beauty sunset sea,Neutral,"new, life, joy, dream, day",,,
154,156, Gratitude for the small joys that each day brings.   , Gratitude     ,3/30/2012 11:20, JoyfulHeart2    , Facebook , #Gratitude #SmallJoys                        ,15,30, Australia   ,2012,3,30,11,gratitude small joy day brings,Positive,"joy, day, new, life, dream",,,
155,157, Hopeful about the potential for personal growth.      , Hope          ,10/5/2013 16:40, GrowthOptimist  , Twitter  , #Hope #PersonalDevelopment                    ,18,35, UK       ,2013,10,5,16,hopeful potential personal growth,Neutral,"new, life, joy, dream, day",,,
156,158, Empowerment through learning a new skill.            , Empowerment   ,7/10/2014 13:15, SkillEmpower    , Instagram , #Empowerment #SkillBuilding                   ,25,50, India   ,2014,7,10,13,empowerment learning new skill,Positive,"new, life, joy, dream, day",,,
157,159, Compassion in volunteering for a local charity.       , Compassion    ,12/18/2015 14:20, CharityVolunteer, Facebook , #Compassion #VolunteerWork                   ,18,35, USA      ,2015,12,18,14,compassion volunteering local charity,Neutral,"new, life, joy, dream, day",,,
158,160, Tenderness in a quiet moment shared with a pet.      , Tenderness    ,2/10/2016 19:45, PetLove         , Twitter  , #Tenderness #PetLove                          ,25,50, Canada   ,2016,2,10,19,tenderness quiet moment shared pet,Neutral,"new, life, joy, dream, day",,,
159,161, Arousal of excitement for an upcoming festival.       , Arousal       ,9/25/2017 11:30, FestivalFan     , Instagram , #Arousal #FestivalExcitement               ,20,40, UK ,2017,9,25,11,arousal excitement upcoming festival,Neutral,"new, life, joy, dream, day",,,
160,162, Enthusiasm for a DIY home improvement project.       , Enthusiasm    ,4/15/2018 16:00, DIYEnthusiast   , Facebook , #Enthusiasm #HomeImprovement                 ,15,30, Australia   ,2018,4,15,16,enthusiasm diy home improvement project,Neutral,"new, life, joy, dream, day",,,
161,163, Fulfillment in completing a challenging puzzle.      , Fulfillment   ,11/28/2019 18:20, PuzzleMaster    , Twitter  , #Fulfillment #PuzzleChallenge                ,22,45, India    ,2019,11,28,18,fulfillment completing challenging puzzle,Positive,"new, life, joy, dream, day",,,
162,164, Reverence for the wonders of nature on a hiking trail., Reverence ,5/11/2020 15:00, NatureAdmirer   , Instagram , #Reverence #NatureExploration                ,18,35, USA        ,2020,5,11,15,reverence wonder nature hiking trail,Neutral,"new, life, joy, dream, day",,,
163,165, Elation after a surprise reunion with a childhood friend., Elation   ,2/5/2021 9:30, ChildhoodJoy    , Facebook , #Elation #FriendshipReunion                  ,25,50, Canada      ,2021,2,5,9,elation surprise reunion childhood friend,Neutral,"new, life, joy, dream, day",,,
164,166, Suffering from despair after another setback.      , Despair         ,3/10/2021 8:30, StrugglingSoul    , Twitter  , #Despair #Struggle                              ,5,10, USA          ,2021,3,10,8,suffering despair another setback,Neutral,"new, life, joy, dream, day",,,
